No,Time,Humidity,Temperature,Pressure
812,2/14/19 2:02,11.518,89.567,0.989
813,2/14/19 2:03,11.498,89.546,0.989
814,2/14/19 2:04,11.494,89.583,0.989
815,2/14/19 2:05,11.489,89.586,0.989
816,2/14/19 2:06,11.513,89.589,0.989
817,2/14/19 2:07,11.494,89.577,0.989
818,2/14/19 2:08,11.479,89.564,0.989
819,2/14/19 2:09,11.484,89.554,0.989
820,2/14/19 2:10,11.493,89.513,0.989
821,2/14/19 2:11,11.483,89.508,0.989
822,2/14/19 2:12,11.501,89.469,0.989
823,2/14/19 2:13,11.506,89.466,0.989
824,2/14/19 2:14,11.535,89.473,0.989
825,2/14/19 2:15,11.535,89.466,0.989
826,2/14/19 2:16,11.534,89.437,0.989
827,2/14/19 2:17,11.543,89.39,0.989
828,2/14/19 2:18,11.553,89.398,0.989
829,2/14/19 2:19,11.577,89.388,0.989
830,2/14/19 2:20,11.552,89.377,0.989
831,2/14/19 2:21,11.537,89.348,0.989
832,2/14/19 2:22,11.526,89.292,0.989
833,2/14/19 2:23,11.526,89.271,0.989
834,2/14/19 2:24,11.53,89.211,0.989
835,2/14/19 2:25,11.571,89.123,0.989
836,2/14/19 2:26,11.597,89.189,0.989
837,2/14/19 2:27,11.563,89.177,0.989
838,2/14/19 2:28,11.539,89.206,0.989
839,2/14/19 2:29,11.544,89.23,0.989
840,2/14/19 2:30,11.525,89.22,0.989
841,2/14/19 2:31,11.516,89.241,0.989
842,2/14/19 2:32,11.511,89.25,0.989
843,2/14/19 2:33,11.496,89.235,0.989
844,2/14/19 2:34,11.497,89.262,0.989
845,2/14/19 2:35,11.491,89.207,0.989
846,2/14/19 2:36,11.486,89.198,0.989
847,2/14/19 2:37,11.481,89.196,0.989
848,2/14/19 2:38,11.472,89.206,0.989
849,2/14/19 2:39,11.49,89.18,0.989
850,2/14/19 2:40,11.448,89.213,0.989
851,2/14/19 2:41,11.472,89.228,0.989
852,2/14/19 2:42,11.554,89.214,0.989
853,2/14/19 2:43,11.811,89.247,0.989
854,2/14/19 2:44,11.636,89.216,0.99
855,2/14/19 2:45,11.709,89.253,0.989
856,2/14/19 2:46,11.738,89.26,0.989
857,2/14/19 2:47,11.676,89.257,0.99
858,2/14/19 2:48,11.614,89.308,0.99
859,2/14/19 2:49,11.615,89.359,0.989
860,2/14/19 2:50,11.576,89.364,0.989
861,2/14/19 2:51,11.595,89.341,0.989
862,2/14/19 2:52,11.61,89.364,0.989
863,2/14/19 2:53,11.629,89.362,0.989
864,2/14/19 2:54,11.628,89.304,0.99
865,2/14/19 2:55,11.585,89.323,0.99
866,2/14/19 2:56,11.615,89.358,0.989
867,2/14/19 2:57,11.522,89.329,0.989
868,2/14/19 2:58,11.475,89.357,0.99
869,2/14/19 2:59,11.531,89.258,0.989
870,2/14/19 3:00,11.481,89.212,0.989
871,2/14/19 3:01,11.457,89.216,0.989
872,2/14/19 3:02,11.432,89.147,0.989
873,2/14/19 3:03,11.647,89.042,0.989
874,2/14/19 3:04,11.613,89.042,0.989
875,2/14/19 3:05,11.468,89.046,0.989
876,2/14/19 3:06,11.471,88.929,0.989
877,2/14/19 3:07,11.607,88.976,0.989
878,2/14/19 3:08,12.037,88.939,0.989
879,2/14/19 3:09,11.745,88.909,0.989
880,2/14/19 3:10,11.705,88.846,0.989
881,2/14/19 3:11,11.759,88.864,0.989
882,2/14/19 3:12,11.783,88.851,0.989
883,2/14/19 3:13,11.584,88.838,0.989
884,2/14/19 3:14,11.545,88.813,0.989
885,2/14/19 3:15,11.641,88.776,0.989
886,2/14/19 3:16,11.716,88.671,0.989
887,2/14/19 3:17,11.681,88.591,0.99
888,2/14/19 3:18,11.645,88.505,0.99
889,2/14/19 3:19,11.618,88.392,0.99
890,2/14/19 3:20,11.613,88.356,0.99
891,2/14/19 3:21,11.612,88.318,0.99
892,2/14/19 3:22,11.583,88.328,0.99
893,2/14/19 3:23,11.592,88.296,0.99
894,2/14/19 3:24,11.596,88.262,0.99
895,2/14/19 3:25,11.606,88.245,0.99
896,2/14/19 3:26,11.576,88.189,0.99
897,2/14/19 3:27,11.591,88.22,0.99
898,2/14/19 3:28,11.552,88.235,0.99
899,2/14/19 3:29,11.582,88.27,0.99
900,2/14/19 3:30,11.58,88.189,0.99
901,2/14/19 3:31,11.652,88.161,0.99
902,2/14/19 3:32,11.595,88.188,0.991
903,2/14/19 3:33,11.584,88.127,0.991
904,2/14/19 3:34,11.583,88.063,0.991
905,2/14/19 3:35,11.578,88.063,0.991
906,2/14/19 3:36,11.601,88.009,0.991
907,2/14/19 3:37,11.55,87.911,0.991
908,2/14/19 3:38,11.566,87.948,0.991
909,2/14/19 3:39,11.677,87.974,0.991
910,2/14/19 3:40,11.664,87.817,0.991
911,2/14/19 3:41,11.569,87.887,0.991
912,2/14/19 3:42,11.583,87.878,0.991
913,2/14/19 3:43,11.587,87.84,0.991
914,2/14/19 3:44,11.55,87.908,0.991
915,2/14/19 3:45,11.57,87.934,0.991
916,2/14/19 3:46,11.545,87.882,0.991
917,2/14/19 3:47,11.571,87.755,0.991
918,2/14/19 3:48,11.581,87.764,0.991
919,2/14/19 3:49,11.649,87.807,0.991
920,2/14/19 3:50,11.591,87.788,0.991
921,2/14/19 3:51,11.562,87.797,0.991
922,2/14/19 3:52,11.562,87.759,0.991
923,2/14/19 3:53,11.589,87.692,0.991
924,2/14/19 3:54,11.594,87.674,0.991
925,2/14/19 3:55,11.531,87.659,0.991
926,2/14/19 3:56,11.584,87.682,0.991
927,2/14/19 3:57,11.603,87.675,0.991
928,2/14/19 3:58,11.474,87.501,0.991
929,2/14/19 3:59,11.59,87.515,0.991
930,2/14/19 4:00,11.6,87.5,0.991
931,2/14/19 4:01,11.595,87.518,0.991
932,2/14/19 4:02,11.579,87.444,0.991
933,2/14/19 4:03,11.565,87.449,0.991
934,2/14/19 4:04,11.642,87.469,0.991
935,2/14/19 4:05,11.526,87.449,0.991
936,2/14/19 4:06,11.502,87.426,0.991
937,2/14/19 4:07,11.631,87.375,0.991
938,2/14/19 4:08,11.632,87.44,0.991
939,2/14/19 4:09,11.555,87.427,0.991
940,2/14/19 4:10,11.563,87.385,0.991
941,2/14/19 4:11,11.477,87.383,0.991
942,2/14/19 4:12,11.53,87.385,0.991
943,2/14/19 4:13,11.663,87.332,0.992
944,2/14/19 4:14,11.658,87.302,0.992
945,2/14/19 4:15,11.639,87.303,0.992
946,2/14/19 4:16,11.696,87.278,0.992
947,2/14/19 4:17,11.668,87.297,0.991
948,2/14/19 4:18,11.557,87.314,0.991
949,2/14/19 4:19,11.576,87.281,0.991
950,2/14/19 4:20,11.542,87.273,0.991
951,2/14/19 4:21,11.667,87.281,0.992
952,2/14/19 4:22,11.657,87.252,0.992
953,2/14/19 4:23,11.642,87.247,0.992
954,2/14/19 4:24,11.594,87.236,0.992
955,2/14/19 4:25,11.666,87.238,0.992
956,2/14/19 4:26,11.55,87.197,0.992
957,2/14/19 4:27,11.674,87.145,0.992
958,2/14/19 4:28,11.636,87.167,0.992
959,2/14/19 4:29,11.54,87.18,0.992
960,2/14/19 4:30,11.65,87.14,0.992
961,2/14/19 4:31,11.66,87.155,0.992
962,2/14/19 4:32,11.625,87.112,0.992
963,2/14/19 4:33,11.668,87.078,0.992
964,2/14/19 4:34,11.563,87.119,0.992
965,2/14/19 4:35,11.582,87.146,0.992
966,2/14/19 4:36,11.6,87.088,0.992
967,2/14/19 4:37,11.562,87.091,0.992
968,2/14/19 4:38,11.509,87.07,0.992
969,2/14/19 4:39,11.561,87.047,0.992
970,2/14/19 4:40,11.513,87.052,0.992
971,2/14/19 4:41,11.547,87.06,0.992
972,2/14/19 4:42,11.476,87.107,0.992
973,2/14/19 4:43,11.49,87.085,0.992
974,2/14/19 4:44,11.513,87.05,0.992
975,2/14/19 4:45,11.523,87.078,0.992
976,2/14/19 4:46,11.451,87.097,0.992
977,2/14/19 4:47,11.473,86.996,0.993
978,2/14/19 4:48,11.47,87.043,0.993
979,2/14/19 4:49,11.417,87.047,0.993
980,2/14/19 4:50,11.383,87.068,0.993
981,2/14/19 4:51,11.479,87.043,0.993
982,2/14/19 4:52,11.33,87.055,0.993
983,2/14/19 4:53,11.488,86.99,0.993
984,2/14/19 4:54,11.377,86.997,0.993
985,2/14/19 4:55,11.417,87.047,0.993
986,2/14/19 4:56,11.335,87.053,0.993
987,2/14/19 4:57,11.339,87.016,0.993
988,2/14/19 4:58,11.397,87.028,0.993
989,2/14/19 4:59,11.402,87.009,0.993
990,2/14/19 5:00,11.425,87.002,0.993
991,2/14/19 5:01,11.262,86.991,0.993
992,2/14/19 5:02,11.319,86.977,0.993
993,2/14/19 5:03,11.296,87.011,0.993
994,2/14/19 5:04,11.286,87.018,0.993
995,2/14/19 5:05,11.296,87.032,0.993
996,2/14/19 5:06,11.202,87.104,0.993
997,2/14/19 5:07,11.23,87.077,0.993
998,2/14/19 5:08,11.182,87.083,0.993
999,2/14/19 5:09,11.283,87.079,0.993
1000,2/14/19 5:10,11.22,87.05,0.993
1001,2/14/19 5:11,11.211,87.094,0.993
1002,2/14/19 5:12,11.208,87.178,0.993
1003,2/14/19 5:13,11.092,87.141,0.993
1004,2/14/19 5:14,11.092,87.145,0.993
1005,2/14/19 5:15,11.082,87.101,0.993
1006,2/14/19 5:16,11.12,87.12,0.993
1007,2/14/19 5:17,11.131,87.167,0.993
1008,2/14/19 5:18,11.13,87.123,0.993
1009,2/14/19 5:19,11.106,87.124,0.993
1010,2/14/19 5:20,11.121,87.139,0.993
1011,2/14/19 5:21,11.064,87.151,0.993
1012,2/14/19 5:22,11.054,87.142,0.993
1013,2/14/19 5:23,11.049,87.129,0.993
1014,2/14/19 5:24,11.045,87.178,0.993
1015,2/14/19 5:25,11.055,87.194,0.993
1016,2/14/19 5:26,11.04,87.162,0.993
1017,2/14/19 5:27,11.016,87.17,0.993
1018,2/14/19 5:28,11.026,87.202,0.993
1019,2/14/19 5:29,11.04,87.154,0.993
1020,2/14/19 5:30,11.002,87.163,0.993
1021,2/14/19 5:31,10.983,87.212,0.993
1022,2/14/19 5:32,11.045,87.174,0.993
1023,2/14/19 5:33,11.041,87.238,0.993
1024,2/14/19 5:34,10.965,87.262,0.993
1025,2/14/19 5:35,10.989,87.237,0.993
1026,2/14/19 5:36,10.944,87.179,0.993
1027,2/14/19 5:37,10.925,87.173,0.993
1028,2/14/19 5:38,10.994,87.016,0.994
1029,2/14/19 5:39,10.957,87.071,0.994
1030,2/14/19 5:40,10.925,87.164,0.993
1031,2/14/19 5:41,10.947,87.088,0.994
1032,2/14/19 5:42,10.922,87.043,0.994
1033,2/14/19 5:43,10.919,87.087,0.994
1034,2/14/19 5:44,10.909,87.081,0.994
1035,2/14/19 5:45,10.885,87.065,0.994
1036,2/14/19 5:46,10.933,87.103,0.994
1037,2/14/19 5:47,10.919,87.129,0.994
1038,2/14/19 5:48,10.895,87.113,0.994
1039,2/14/19 5:49,10.91,87.138,0.994
1040,2/14/19 5:50,10.914,87.117,0.994
1041,2/14/19 5:51,10.889,87.053,0.994
1042,2/14/19 5:52,10.876,87.131,0.994
1043,2/14/19 5:53,10.88,87.064,0.994
1044,2/14/19 5:54,10.88,87.088,0.994
1045,2/14/19 5:55,10.86,87.02,0.994
1046,2/14/19 5:56,10.923,87.085,0.994
1047,2/14/19 5:57,10.832,87.054,0.994
1048,2/14/19 5:58,10.876,87.094,0.994
1049,2/14/19 5:59,10.82,87.182,0.994
1050,2/14/19 6:00,10.81,87.149,0.994
1051,2/14/19 6:01,10.766,87.122,0.994
1052,2/14/19 6:02,10.804,87.095,0.994
1053,2/14/19 6:03,10.757,87.143,0.994
1054,2/14/19 6:04,10.743,87.179,0.994
1055,2/14/19 6:05,10.731,87.057,0.994
1056,2/14/19 6:06,10.77,87.096,0.994
1057,2/14/19 6:07,10.732,87.079,0.994
1058,2/14/19 6:08,10.756,87.081,0.994
1059,2/14/19 6:09,10.862,87.151,0.994
1060,2/14/19 6:10,10.801,86.931,0.994
1061,2/14/19 6:11,10.799,86.832,0.994
1062,2/14/19 6:12,10.847,86.861,0.994
1063,2/14/19 6:13,10.82,86.956,0.994
1064,2/14/19 6:14,10.787,86.974,0.994
1065,2/14/19 6:15,10.797,87.01,0.994
1066,2/14/19 6:16,10.801,86.952,0.994
1067,2/14/19 6:17,10.759,87.019,0.994
1068,2/14/19 6:18,10.793,87.007,0.994
1069,2/14/19 6:19,10.811,86.952,0.994
1070,2/14/19 6:20,10.842,86.849,0.994
1071,2/14/19 6:21,10.824,86.92,0.994
1072,2/14/19 6:22,10.837,86.858,0.994
1073,2/14/19 6:23,10.829,86.915,0.994
1074,2/14/19 6:24,10.802,86.988,0.994
1075,2/14/19 6:25,10.791,86.904,0.994
1076,2/14/19 6:26,10.786,86.934,0.994
1077,2/14/19 6:27,10.777,86.919,0.994
1078,2/14/19 6:28,10.807,87.027,0.994
1079,2/14/19 6:29,10.804,87.105,0.994
1080,2/14/19 6:30,10.795,87.147,0.994
1081,2/14/19 6:31,10.728,87.145,0.994
1082,2/14/19 6:32,10.724,87.165,0.994
1083,2/14/19 6:33,10.696,87.177,0.994
1084,2/14/19 6:34,10.677,87.224,0.994
1085,2/14/19 6:35,10.677,87.206,0.994
1086,2/14/19 6:36,10.639,87.216,0.994
1087,2/14/19 6:37,10.668,87.226,0.994
1088,2/14/19 6:38,10.649,87.216,0.994
1089,2/14/19 6:39,10.638,87.179,0.994
1090,2/14/19 6:40,10.652,87.146,0.994
1091,2/14/19 6:41,10.657,87.158,0.994
1092,2/14/19 6:42,10.647,87.147,0.994
1093,2/14/19 6:43,10.643,87.157,0.994
1094,2/14/19 6:44,10.657,87.159,0.994
1095,2/14/19 6:45,10.657,87.153,0.994
1096,2/14/19 6:46,10.652,87.132,0.994
1097,2/14/19 6:47,10.642,87.12,0.994
1098,2/14/19 6:48,10.651,87.078,0.994
1099,2/14/19 6:49,10.669,87.051,0.994
1100,2/14/19 6:50,10.679,87.038,0.994
1101,2/14/19 6:51,10.693,87.038,0.994
1102,2/14/19 6:52,10.688,87.043,0.994
1103,2/14/19 6:53,10.659,87.029,0.994
1104,2/14/19 6:54,10.693,87.02,0.994
1105,2/14/19 6:55,10.715,86.969,0.994
1106,2/14/19 6:56,10.711,87.006,0.994
1107,2/14/19 6:57,10.702,87.005,0.994
1108,2/14/19 6:58,10.692,86.988,0.994
1109,2/14/19 6:59,10.711,87.006,0.994
1110,2/14/19 7:00,10.707,87.025,0.994
1111,2/14/19 7:01,10.721,87.029,0.994
1112,2/14/19 7:02,10.717,87.037,0.994
1113,2/14/19 7:03,10.717,87.044,0.994
1114,2/14/19 7:04,10.712,87.04,0.994
1115,2/14/19 7:05,10.707,87.042,0.994
1116,2/14/19 7:06,10.703,87.047,0.994
1117,2/14/19 7:07,10.721,87.025,0.994
1118,2/14/19 7:08,10.706,86.987,0.995
1119,2/14/19 7:09,10.745,87.01,0.995
1120,2/14/19 7:10,10.731,87.011,0.995
1121,2/14/19 7:11,10.727,87.064,0.995
1122,2/14/19 7:12,10.722,87.079,0.995
1123,2/14/19 7:13,10.737,87.078,0.995
1124,2/14/19 7:14,10.737,87.096,0.995
1125,2/14/19 7:15,10.736,87.052,0.995
1126,2/14/19 7:16,10.741,87.03,0.995
1127,2/14/19 7:17,10.761,87.081,0.995
1128,2/14/19 7:18,10.751,87.082,0.995
1129,2/14/19 7:19,10.741,87.051,0.995
1130,2/14/19 7:20,10.771,87.121,0.995
1131,2/14/19 7:21,10.757,87.146,0.995
1132,2/14/19 7:22,10.762,87.145,0.995
1133,2/14/19 7:23,10.768,87.189,0.995
1134,2/14/19 7:24,10.744,87.218,0.995
1135,2/14/19 7:25,10.754,87.248,0.995
1136,2/14/19 7:26,10.731,87.271,0.995
1137,2/14/19 7:27,10.75,87.257,0.995
1138,2/14/19 7:28,10.746,87.297,0.995
1139,2/14/19 7:29,10.741,87.302,0.995
1140,2/14/19 7:30,10.759,87.238,0.995
1141,2/14/19 7:31,10.774,87.288,0.995
1142,2/14/19 7:32,10.765,87.323,0.995
1143,2/14/19 7:33,10.776,87.363,0.995
1144,2/14/19 7:34,10.762,87.379,0.995
1145,2/14/19 7:35,10.762,87.41,0.995
1146,2/14/19 7:36,10.753,87.443,0.995
1147,2/14/19 7:37,10.744,87.466,0.994
1148,2/14/19 7:38,10.73,87.462,0.994
1149,2/14/19 7:39,10.743,87.417,0.995
1150,2/14/19 7:40,10.828,87.347,0.995
1151,2/14/19 7:41,10.841,87.508,0.995
1152,2/14/19 7:42,10.826,87.47,0.995
1153,2/14/19 7:43,10.85,87.481,0.995
1154,2/14/19 7:44,10.81,87.418,0.995
1155,2/14/19 7:45,10.877,87.41,0.995
1156,2/14/19 7:46,10.845,87.494,0.995
1157,2/14/19 7:47,10.874,87.514,0.995
1158,2/14/19 7:48,10.832,87.533,0.995
1159,2/14/19 7:49,10.866,87.552,0.995
1160,2/14/19 7:50,10.833,87.611,0.995
1161,2/14/19 7:51,10.819,87.623,0.995
1162,2/14/19 7:52,10.881,87.627,0.995
1163,2/14/19 7:53,10.802,87.704,0.995
1164,2/14/19 7:54,10.793,87.741,0.995
1165,2/14/19 7:55,10.825,87.698,0.995
1166,2/14/19 7:56,10.865,87.759,0.995
1167,2/14/19 7:57,10.811,87.68,0.995
1168,2/14/19 7:58,10.836,87.736,0.995
1169,2/14/19 7:59,10.895,87.809,0.995
1170,2/14/19 8:00,10.852,87.84,0.995
1171,2/14/19 8:01,10.804,87.817,0.995
1172,2/14/19 8:02,10.789,87.814,0.995
1173,2/14/19 8:03,10.833,87.841,0.995
1174,2/14/19 8:04,10.796,87.892,0.995
1175,2/14/19 8:05,10.892,87.909,0.995
1176,2/14/19 8:06,10.883,87.946,0.995
1177,2/14/19 8:07,10.919,87.84,0.995
1178,2/14/19 8:08,10.924,87.856,0.995
1179,2/14/19 8:09,10.941,87.943,0.995
1180,2/14/19 8:10,10.928,87.813,0.994
1181,2/14/19 8:11,10.925,87.887,0.995
1182,2/14/19 8:12,10.897,87.936,0.995
1183,2/14/19 8:13,10.876,87.828,0.995
1184,2/14/19 8:14,10.891,87.876,0.995
1185,2/14/19 8:15,10.873,87.937,0.995
1186,2/14/19 8:16,10.897,87.907,0.995
1187,2/14/19 8:17,10.874,87.975,0.995
1188,2/14/19 8:18,10.879,87.975,0.995
1189,2/14/19 8:19,10.878,87.957,0.995
1190,2/14/19 8:20,10.893,87.974,0.995
1191,2/14/19 8:21,10.926,87.95,0.995
1192,2/14/19 8:22,10.931,87.967,0.995
1193,2/14/19 8:23,10.964,87.94,0.995
1194,2/14/19 8:24,11.057,88.004,0.995
1195,2/14/19 8:25,10.966,88.016,0.995
1196,2/14/19 8:26,10.997,87.871,0.995
1197,2/14/19 8:27,11.037,87.993,0.995
1198,2/14/19 8:28,11.138,87.987,0.995
1199,2/14/19 8:29,11.159,88.061,0.994
1200,2/14/19 8:30,11.115,88.051,0.995
1201,2/14/19 8:31,11.097,88.087,0.994
1202,2/14/19 8:32,11.087,88.061,0.994
1203,2/14/19 8:33,11.125,88.063,0.994
1204,2/14/19 8:34,11.101,88.059,0.994
1205,2/14/19 8:35,11.149,88.051,0.994
1206,2/14/19 8:36,11.141,88.104,0.994
1207,2/14/19 8:37,11.15,88.111,0.994
1208,2/14/19 8:38,11.159,88.087,0.994
1209,2/14/19 8:39,11.174,88.096,0.994
1210,2/14/19 8:40,11.222,88.11,0.994
1211,2/14/19 8:41,11.174,88.103,0.994
1212,2/14/19 8:42,11.18,88.149,0.994
1213,2/14/19 8:43,11.193,88.102,0.994
1214,2/14/19 8:44,11.275,88.107,0.994
1215,2/14/19 8:45,11.207,88.08,0.994
1216,2/14/19 8:46,11.208,88.128,0.994
1217,2/14/19 8:47,11.296,88.16,0.994
1218,2/14/19 8:48,11.286,88.164,0.994
1219,2/14/19 8:49,11.253,88.19,0.994
1220,2/14/19 8:50,11.238,88.172,0.994
1221,2/14/19 8:51,11.359,88.19,0.994
1222,2/14/19 8:52,11.412,88.216,0.994
1223,2/14/19 8:53,11.291,88.183,0.994
1224,2/14/19 8:54,11.321,88.21,0.994
1225,2/14/19 8:55,11.412,88.206,0.994
1226,2/14/19 8:56,11.278,88.221,0.994
1227,2/14/19 8:57,11.283,88.246,0.994
1228,2/14/19 8:58,11.288,88.254,0.995
1229,2/14/19 8:59,11.249,88.26,0.994
1230,2/14/19 9:00,11.245,88.274,0.995
1231,2/14/19 9:01,11.231,88.296,0.994
1232,2/14/19 9:02,11.197,88.279,0.994
1233,2/14/19 9:03,11.187,88.285,0.994
1234,2/14/19 9:04,11.173,88.28,0.995
1235,2/14/19 9:05,11.177,88.26,0.995
1236,2/14/19 9:06,11.125,88.295,0.995
1237,2/14/19 9:07,11.183,88.297,0.995
1238,2/14/19 9:08,11.131,88.319,0.995
1239,2/14/19 9:09,11.125,88.276,0.995
1240,2/14/19 9:10,11.092,88.313,0.995
1241,2/14/19 9:11,11.088,88.333,0.995
1242,2/14/19 9:12,11.059,88.336,0.995
1243,2/14/19 9:13,11.093,88.342,0.995
1244,2/14/19 9:14,11.044,88.332,0.995
1245,2/14/19 9:15,11.069,88.363,0.995
1246,2/14/19 9:16,11.065,88.411,0.995
1247,2/14/19 9:17,11.05,88.39,0.995
1248,2/14/19 9:18,11.036,88.391,0.995
1249,2/14/19 9:19,11.065,88.41,0.995
1250,2/14/19 9:20,11.084,88.396,0.995
1251,2/14/19 9:21,11.051,88.408,0.995
1252,2/14/19 9:22,11.108,88.407,0.995
1253,2/14/19 9:23,11.094,88.398,0.995
1254,2/14/19 9:24,11.084,88.399,0.995
1255,2/14/19 9:25,11.041,88.399,0.995
1256,2/14/19 9:26,11.046,88.42,0.995
1257,2/14/19 9:27,11.012,88.396,0.995
1258,2/14/19 9:28,11.033,88.472,0.995
1259,2/14/19 9:29,11.104,88.449,0.995
